Season,TeamName,AdjO,AdjD,AdjEM
2010,Long Island,99.8,110.8,-10.97
2010,Norfolk St,96.2,107.2,-11.06
2010,Binghamton,98.1,109.2,-11.07
2010,Nicholls St,99.6,110.7,-11.17
2010,Jackson St,93.5,104.9,-11.38
2010,Sacred Heart,99.1,110.5,-11.41
2010,UNC Asheville,97.2,108.7,-11.43
2010,SC Upstate,92.0,103.6,-11.63
2010,Idaho St,103.8,115.6,-11.85
2010,McNeese St,99.0,110.9,-11.86
2010,ULM,98.4,110.3,-11.87
2010,Ark Little Rock,99.6,111.6,-11.99
2010,Liberty,96.3,108.4,-12.03
2010,Lamar,96.4,108.5,-12.07
2010,Brown,100.0,112.1,-12.16
2010,CS Bakersfield,96.1,108.2,-12.17
2010,Pepperdine,98.0,110.2,-12.2
2010,High Point,97.1,109.6,-12.43
2010,CS Sacramento,93.3,105.8,-12.53
2010,Alabama St,93.5,106.2,-12.63
2010,Colgate,97.8,110.5,-12.67
2010,Navy,96.3,109.0,-12.7
2010,Bethune-Cookman,93.9,106.9,-12.98
2010,Charleston So,94.7,107.8,-13.06
2010,American Univ,94.1,107.2,-13.09
2010,Albany NY,97.2,110.3,-13.16
2010,Monmouth NJ,92.5,105.9,-13.46
2010,Columbia,92.2,105.7,-13.5
2010,Longwood,98.0,111.6,-13.56
2010,Missouri KC,98.2,111.9,-13.67
2010,Ga Southern,98.1,111.9,-13.77
2010,FL Gulf Coast,94.8,108.6,-13.84
2010,NC A&T,93.8,107.6,-13.86
2010,Northwestern LA,96.9,110.9,-13.96
2010,Cent Arkansas,92.0,106.3,-14.29
2010,Fordham,93.3,107.7,-14.41
2010,Florida Intl,98.7,113.1,-14.45
2010,Savannah St,89.8,104.3,-14.47
2010,Penn,97.3,111.9,-14.61
2010,Central Conn,92.3,107.8,-15.5
2010,Prairie View,85.6,101.2,-15.63
2010,St Francis NY,89.8,105.5,-15.76
2010,Hartford,95.6,111.4,-15.81
2010,SE Missouri St,90.7,106.8,-16.14
2010,St Francis PA,95.5,111.9,-16.39
2010,New Orleans,89.0,105.7,-16.68
2010,F Dickinson,92.2,109.6,-17.42
2010,VMI,102.4,120.5,-18.1
2010,Centenary,95.0,113.5,-18.48
2010,MD E Shore,91.6,110.1,-18.54
2010,UTRGV,89.5,108.0,-18.56
2010,Houston Bap,93.8,113.0,-19.24
2010,UMBC,95.5,114.7,-19.27
2010,Coppin St,89.3,108.7,-19.43
2010,Southern Utah,89.8,109.3,-19.47
2010,Toledo,88.8,108.3,-19.54
2010,Utah Valley,89.8,109.4,-19.59
2010,Alabama A&M,87.5,107.2,-19.7
2010,MS Valley St,91.6,112.0,-20.4
2010,Presbyterian,90.9,111.6,-20.64
2010,W Salem St,86.9,107.6,-20.66
2010,Gardner Webb,90.1,111.0,-20.81
2010,Stetson,90.5,111.3,-20.85
2010,Florida A&M,92.8,113.7,-20.95
2010,TN Martin,90.2,111.4,-21.2
2010,Wagner,89.1,111.1,-22.0
2010,Marist,90.8,112.8,-22.01
2010,Howard,88.4,110.4,-22.04
2010,NJIT,84.7,106.8,-22.16
2010,NC Central,85.9,108.4,-22.46
2010,Edwardsville,88.1,111.3,-23.22
2010,Dartmouth,82.4,106.7,-24.24
2010,Chicago St,85.3,109.9,-24.62
2010,North Dakota,92.8,117.6,-24.81
2010,Grambling,89.0,114.0,-24.99
2010,Southern Univ,83.9,110.6,-26.71
2010,Bryant,79.5,111.7,-32.2
2010,Alcorn St,81.3,113.9,-32.65
2011,Ohio St,125.0,91.5,33.47
2011,Duke,119.7,91.3,28.42
2011,Kansas,118.9,90.6,28.38
2011,Pittsburgh,120.6,93.5,27.08
2011,Texas,115.5,89.6,25.93
2011,Wisconsin,122.3,96.5,25.84
2011,Kentucky,117.8,92.0,25.82
2011,San Diego St,114.1,89.1,24.98
2011,Purdue,115.9,91.1,24.79
2011,Connecticut,115.8,91.9,23.93
2011,Notre Dame,120.9,97.7,23.25
2011,BYU,117.5,94.3,23.22
2011,Syracuse,114.9,92.4,22.49
2011,Louisville,111.4,89.2,22.26
2011,North Carolina,111.8,89.6,22.18
2011,Washington,117.7,96.0,21.69
2011,Florida,115.8,95.2,20.61
2011,Illinois,113.3,93.1,20.14
2011,West Virginia,114.9,94.8,20.11
2011,Arizona,117.4,97.8,19.65
2011,Cincinnati,111.1,91.7,19.41
2011,Utah St,111.2,91.8,19.32
2011,Belmont,112.6,94.1,18.48
2011,George Mason,114.1,95.8,18.3
2011,Clemson,109.6,91.5,18.16
2011,Marquette,115.5,97.3,18.14
2011,Wichita St,113.9,95.9,17.94
2011,Villanova,114.9,97.0,17.83
2011,UNLV,110.6,92.9,17.75
2011,Michigan,112.8,95.1,17.69
2011,Georgetown,114.2,96.6,17.65
2011,Kansas St,111.1,93.6,17.42
2011,Vanderbilt,116.6,99.2,17.33
2011,Temple,110.5,93.7,16.84
2011,Florida St,104.5,87.7,16.76
2011,Butler,112.3,95.9,16.46
2011,Gonzaga,112.1,95.6,16.45
2011,Xavier,112.8,96.8,16.02
2011,Richmond,112.6,96.5,16.01
2011,Virginia Tech,109.7,93.7,15.91
2011,St John's,111.2,95.3,15.87
2011,Missouri,113.4,97.8,15.54
2011,St Mary's CA,117.2,101.7,15.49
2011,Maryland,109.7,94.4,15.27
2011,Michigan St,109.5,94.4,15.08
2011,Penn St,113.1,98.3,14.88
2011,New Mexico,111.9,97.2,14.7
2011,Old Dominion,110.0,95.4,14.66
2011,Texas A&M,110.0,95.4,14.62
2011,Northwestern,116.8,102.7,14.03
2011,Alabama,104.6,90.9,13.7
2011,UCLA,108.7,95.1,13.57
2011,VA Commonwealth,112.0,98.5,13.49
2011,Colorado,117.7,104.3,13.45
2011,Duquesne,108.0,94.7,13.36
2011,Oakland,118.6,105.3,13.31
2011,USC,107.9,94.6,13.29
2011,Minnesota,110.5,97.4,13.15
2011,Seton Hall,104.4,91.5,12.93
2011,Washington St,108.1,95.3,12.78
2011,Miami FL,112.8,100.2,12.59
2011,Tennessee,108.0,95.6,12.41
2011,Georgia,108.2,95.9,12.24
2011,Nebraska,104.9,93.1,11.82
2011,UAB,108.8,97.2,11.64
2011,Iona,113.6,102.0,11.61
2011,Boston College,116.8,105.5,11.36
2011,Cleveland St,109.1,98.0,11.06
2011,Missouri St,114.0,102.9,11.06
2011,Col Charleston,114.5,103.5,10.99
2011,Harvard,112.4,101.8,10.61
2011,UTEP,105.0,94.6,10.39
2011,Oklahoma St,106.7,96.5,10.22
2011,Southern Miss,112.0,101.8,10.21
2011,California,109.9,99.8,10.02
2011,Mississippi,113.0,103.1,9.91
2011,Colorado St,108.6,99.1,9.55
2011,Rutgers,108.6,99.1,9.49
2011,Princeton,107.2,98.1,9.09
2011,Baylor,107.1,98.1,9.04
2011,Iowa St,108.1,99.4,8.78
2011,Indiana,110.3,101.7,8.57
2011,Boise St,108.2,100.0,8.22
2011,Wofford,112.3,104.2,8.17
2011,Marshall,108.6,100.6,7.99
2011,Providence,110.1,102.8,7.25
2011,NC State,109.9,102.7,7.19
2011,Iowa,103.9,96.8,7.12
2011,Morehead St,105.6,98.6,7.01
2011,Memphis,104.5,97.6,6.98
2011,Tulsa,107.1,100.2,6.92
2011,Oregon,106.6,99.7,6.89
2011,Drexel,99.7,92.9,6.82
2011,Long Beach St,106.7,100.1,6.66
2011,Valparaiso,106.4,99.8,6.6
2011,Bucknell,105.8,99.2,6.57
2011,Dayton,104.8,98.3,6.47
2011,Creighton,109.9,103.5,6.38
2011,Kent,105.7,99.5,6.25
2011,Georgia Tech,102.3,96.0,6.25
2011,Portland,111.5,105.3,6.21
2011,Stanford,104.7,98.6,6.16
2011,Virginia,104.0,98.0,6.01
2011,Fairfield,98.7,92.8,5.88
2011,UCF,105.7,99.9,5.87
2011,James Madison,108.3,102.6,5.74
2011,Northern Iowa,109.0,103.3,5.66
2011,Indiana St,102.8,97.4,5.45
2011,Long Island,109.6,104.2,5.43
2011,S Dakota St,115.9,110.5,5.39
2011,Wright St,105.0,99.8,5.23
2011,ETSU,104.1,98.9,5.16
2011,Arkansas,106.2,101.0,5.15
2011,Montana,101.8,96.8,5.04
2011,Buffalo,104.0,99.1,4.92
2011,Santa Clara,107.9,103.3,4.59
2011,Coastal Car,104.9,100.4,4.52
2011,Akron,103.7,99.6,4.09
2011,N Colorado,106.3,102.2,4.05
2011,Rhode Island,103.5,99.5,4.0
2011,Texas Tech,107.2,103.4,3.83
2011,IUPUI,111.5,107.7,3.77
2011,Oral Roberts,110.2,106.4,3.75
2011,Northern Arizona,106.0,102.4,3.59
2011,Rider,107.0,103.5,3.51
2011,Air Force,107.2,103.8,3.43
2011,St Louis,99.5,96.0,3.42
2011,Vermont,102.4,99.1,3.36
2011,South Florida,103.7,100.4,3.34
2011,South Carolina,101.2,98.0,3.2
2011,Detroit,107.0,103.8,3.17
2011,Santa Barbara,103.7,100.5,3.15
2011,Mississippi St,107.5,104.4,3.09
2011,Murray St,105.0,102.0,3.01
2011,Hofstra,108.9,106.1,2.89
2011,Loyola-Chicago,105.9,103.1,2.83
2011,St Peter's,95.2,92.5,2.73
2011,WI Milwaukee,104.8,102.1,2.69
2011,Arizona St,104.0,101.3,2.68
2011,Austin Peay,103.6,100.9,2.66
2011,Utah,103.6,101.0,2.61
2011,Furman,105.3,102.9,2.44
2011,Idaho,104.7,102.4,2.25
2011,Oklahoma,104.7,102.5,2.24
2011,New Mexico St,105.5,103.3,2.2
2011,Davidson,105.6,103.4,2.17
2011,Pacific,105.6,103.6,2.05
2011,San Francisco,102.9,100.9,1.99
2011,Ohio,107.4,105.5,1.91
2011,UNC Asheville,101.9,100.0,1.91
2011,St Bonaventure,106.6,104.7,1.85
2011,Robert Morris,103.2,101.4,1.83
2011,Lipscomb,106.8,105.3,1.56
2011,East Carolina,105.3,103.9,1.41
2011,Rice,105.2,104.3,0.88
2011,Jacksonville,98.8,98.0,0.82
2011,Central Conn,100.8,100.1,0.75
2011,WI Green Bay,104.5,103.8,0.69
2011,Oregon St,102.8,102.3,0.45
2011,Nevada,104.3,103.9,0.44
2011,SMU,103.5,103.1,0.42
2011,N Dakota St,104.8,104.4,0.4
2011,Hawaii,100.6,100.2,0.4
2011,Ball St,103.4,103.3,0.03
2011,Quinnipiac,104.4,104.4,0.0
2011,W Michigan,104.0,104.1,-0.12
2011,Cal Poly SLO,97.9,98.0,-0.13
2011,Evansville,101.9,102.1,-0.15
2011,Weber St,104.1,104.4,-0.21
2011,Boston Univ,103.4,103.9,-0.5
2011,TCU,102.4,102.9,-0.54
2011,La Salle,106.7,107.3,-0.61
2011,American Univ,104.1,104.7,-0.64
2011,North Texas,109.0,109.8,-0.72
2011,G Washington,101.3,102.0,-0.73
2011,IPFW,105.8,106.7,-0.87
2011,Fresno St,101.9,102.9,-0.97
2011,San Jose St,105.1,106.3,-1.2
2011,Sam Houston St,103.1,104.4,-1.29
2011,Massachusetts,98.4,99.7,-1.32
2011,Loyola MD,103.4,105.0,-1.53
2011,Yale,99.5,101.1,-1.6
2011,Canisius,103.0,104.6,-1.61
2011,W Carolina,98.7,100.5,-1.81
2011,Penn,101.8,103.7,-1.88
2011,FL Atlantic,102.9,104.8,-1.94
2011,St Joseph's PA,106.1,108.2,-2.07
2011,Miami OH,105.5,107.6,-2.11
2011,MTSU,98.5,100.7,-2.19
2011,Lehigh,102.7,104.9,-2.2
2011,Tulane,102.4,104.7,-2.34
2011,Cornell,105.2,107.6,-2.42
2011,Bradley,101.3,103.7,-2.45
2011,Northeastern,108.8,111.4,-2.59
2011,Arkansas St,100.9,103.6,-2.73
2011,Delaware,100.4,103.5,-3.1
2011,DePaul,103.1,106.4,-3.28
2011,Loy Marymount,102.1,105.4,-3.32
2011,VMI,110.6,113.9,-3.34
2011,Maine,104.8,108.2,-3.46
2011,Drake,101.4,104.9,-3.5
2011,Mercer,101.1,104.8,-3.67
2011,Siena,99.1,102.9,-3.77
2011,UNC Wilmington,102.0,105.9,-3.82
2011,St Francis NY,98.9,102.7,-3.84
2011,McNeese St,105.5,109.4,-3.88
2011,Charlotte,101.5,105.5,-4.04
2011,Hampton,94.4,98.7,-4.21
2011,SF Austin,96.6,100.9,-4.26
2011,Tennessee Tech,100.9,105.2,-4.36
2011,Charleston So,102.9,107.2,-4.37
2011,Appalachian St,104.7,109.0,-4.38
2011,S Illinois,97.0,101.4,-4.39
2011,Columbia,101.3,105.8,-4.5
2011,Ark Little Rock,101.1,105.6,-4.53
2011,WKU,100.5,105.1,-4.57
2011,Georgia St,94.9,99.5,-4.58
2011,UC Irvine,102.6,107.2,-4.62
2011,Denver,100.0,104.7,-4.7
2011,North Florida,99.7,104.5,-4.79
2011,Winthrop,96.3,101.1,-4.85
2011,Houston,101.4,106.4,-5.04
2011,CS Northridge,100.6,105.7,-5.08
2011,Pepperdine,104.6,109.7,-5.09
2011,Lafayette,103.0,108.2,-5.21
2011,William & Mary,103.0,108.3,-5.31
2011,UT San Antonio,101.8,107.1,-5.32
2011,Holy Cross,101.6,106.9,-5.32
2011,Wyoming,98.5,103.9,-5.4
2011,Wagner,100.4,105.9,-5.41
2011,Liberty,97.6,103.1,-5.52
2011,LSU,95.6,101.2,-5.68
2011,Stony Brook,93.7,99.4,-5.69
2011,Auburn,96.9,102.7,-5.75
2011,Nicholls St,97.2,103.0,-5.82
2011,ULL,98.7,104.7,-6.0
2011,Illinois St,96.4,102.5,-6.01
2011,Brown,102.9,109.4,-6.48
2011,E Kentucky,102.3,108.9,-6.56
2011,Elon,104.3,110.9,-6.6
2011,Tennessee St,102.1,108.8,-6.71
2011,Bowling Green,97.8,104.5,-6.76
2011,Albany NY,101.7,108.6,-6.86
2011,Lamar,100.3,107.2,-6.91
2011,Louisiana Tech,95.6,102.7,-7.06
2011,UC Davis,102.8,109.9,-7.08
2011,Morgan St,94.8,102.1,-7.3
2011,Campbell,97.8,105.5,-7.71
2011,Mt St Mary's,94.9,102.6,-7.75
2011,Montana St,100.2,108.0,-7.8
2011,Texas St,100.3,108.3,-7.96
2011,Youngstown St,100.0,108.0,-7.96
2011,Presbyterian,101.5,109.5,-7.99
2011,IL Chicago,96.5,104.5,-7.99
2011,Utah Valley,100.8,108.8,-8.02
2011,UT Arlington,96.7,104.8,-8.13
2011,SE Louisiana,98.8,107.3,-8.49
2011,CS Fullerton,104.8,113.3,-8.53
2011,Wake Forest,100.4,109.0,-8.64
2011,Southern Utah,100.6,109.5,-8.93
2011,Northwestern LA,101.1,110.1,-8.98
2011,E Washington,99.1,108.1,-9.04
2011,Savannah St,91.1,100.3,-9.14
2011,Sacred Heart,99.2,108.6,-9.35
2011,UC Riverside,97.8,107.2,-9.36
2011,Chattanooga,99.1,108.5,-9.36
2011,Portland St,104.2,113.7,-9.51
2011,Coppin St,98.5,108.0,-9.6
2011,Seattle,92.9,102.6,-9.7
2011,Gardner Webb,95.2,105.0,-9.79
2011,Missouri KC,101.9,111.6,-9.79
2011,Navy,93.2,103.0,-9.84
2011,C Michigan,92.0,102.0,-10.04
2011,N Illinois,99.1,109.2,-10.09
2011,Troy,97.8,108.0,-10.19
2011,TX Southern,93.2,103.5,-10.37
2011,Jackson St,95.7,106.1,-10.49
2011,Towson,105.8,116.3,-10.51
2011,Army,99.5,110.0,-10.54
2011,St Francis PA,99.6,110.1,-10.57
2011,Monmouth NJ,94.5,105.1,-10.57
2011,Citadel,100.9,111.6,-10.61
2011,E Michigan,89.5,100.3,-10.75
2011,UNC Greensboro,99.6,110.4,-10.86
2011,FL Gulf Coast,94.7,105.8,-11.11
2011,Florida Intl,100.6,111.9,-11.24
2011,New Hampshire,91.2,102.6,-11.39
2011,South Dakota,100.1,111.5,-11.46
2011,Hartford,92.8,104.5,-11.68
2011,Fordham,98.0,109.8,-11.72
2011,Bethune-Cookman,100.0,112.1,-12.02
2011,Jacksonville St,95.9,108.1,-12.2
2011,NC A&T,99.1,111.4,-12.29
2011,San Diego,92.9,105.2,-12.3
2011,South Alabama,99.8,112.2,-12.45
2011,SE Missouri St,97.8,110.3,-12.51
2011,TN Martin,97.5,110.1,-12.6
2011,Norfolk St,97.1,109.8,-12.65
2011,North Dakota,92.7,105.5,-12.82
2011,Stetson,96.8,109.7,-12.94
2011,Niagara,92.2,105.2,-13.02
2011,Idaho St,98.4,111.4,-13.06
2011,Alabama St,92.8,106.0,-13.19
2011,E Illinois,93.1,106.4,-13.32
2011,Bryant,100.5,114.3,-13.81
2011,Delaware St,99.1,113.1,-13.99
2011,CS Bakersfield,97.1,111.4,-14.32
2011,High Point,94.5,109.0,-14.43
2011,MS Valley St,93.8,108.3,-14.44
2011,NJIT,92.9,107.3,-14.44
2011,Samford,96.4,110.9,-14.5
2011,Manhattan,96.4,111.1,-14.69
2011,NC Central,96.0,111.0,-15.03
2011,Colgate,97.2,112.5,-15.36
2011,Binghamton,97.7,113.6,-15.89
2011,TAM C. Christi,92.9,109.1,-16.12
2011,Kennesaw,98.5,114.9,-16.36
2011,Longwood,102.2,118.6,-16.42
2011,SC Upstate,92.6,109.1,-16.44
2011,CS Sacramento,93.5,109.9,-16.49
2011,Dartmouth,90.8,107.4,-16.61
2011,Marist,94.8,111.4,-16.63
2011,Alabama A&M,87.0,103.7,-16.65
2011,F Dickinson,93.2,109.8,-16.66
2011,Florida A&M,88.5,107.1,-18.59
2011,ULM,94.5,113.5,-18.99
2011,S Carolina St,91.7,110.9,-19.21
2011,Ga Southern,89.7,109.0,-19.33
2011,Grambling,87.4,107.0,-19.64
2011,W Illinois,87.6,107.6,-20.01
2011,Radford,86.7,107.0,-20.27
2011,Toledo,91.9,112.6,-20.65
2011,UTRGV,94.1,115.0,-20.94
2011,Prairie View,86.0,107.7,-21.68
2011,MD E Shore,92.1,114.1,-22.02
2011,Cent Arkansas,90.5,112.6,-22.05
2011,Houston Bap,91.2,113.3,-22.15
2011,Ark Pine Bluff,88.9,111.2,-22.25
2011,UMBC,96.0,118.3,-22.38
2011,Howard,87.9,112.2,-24.24
2011,Alcorn St,86.2,111.5,-25.27
2011,Edwardsville,86.9,113.2,-26.31
2011,Chicago St,89.8,118.4,-28.6
2011,Centenary,84.0,113.2,-29.25
2011,Southern Univ,82.3,112.7,-30.44
2012,Kentucky,122.2,89.6,32.59
2012,Ohio St,118.1,88.1,30.07
2012,Michigan St,114.7,86.9,27.87
2012,Kansas,114.0,87.1,26.91
2012,Syracuse,117.7,91.7,26.04
2012,North Carolina,116.1,90.7,25.44
2012,Missouri,125.1,99.8,25.28
2012,Wisconsin,113.7,89.6,24.09
2012,Indiana,120.2,97.6,22.55
2012,Florida,120.4,98.0,22.47
2012,Wichita St,116.1,93.8,22.36
2012,Memphis,114.2,92.3,21.9
2012,Baylor,116.0,94.7,21.29
2012,St Louis,111.9,90.7,21.2
2012,Georgetown,111.2,90.1,21.05
2012,Vanderbilt,115.6,94.7,20.9
2012,Louisville,106.2,85.5,20.67
2012,Marquette,111.5,91.3,20.22
2012,Duke,117.7,98.0,19.7
2012,New Mexico,110.8,91.4,19.45
2012,Gonzaga,113.1,94.7,18.39
2012,Michigan,114.3,96.8,17.52
2012,Kansas St,109.8,92.3,17.52
2012,Florida St,107.6,90.4,17.14
2012,Belmont,117.1,100.1,16.96
2012,Iowa St,113.9,97.2,16.69
2012,Alabama,106.1,89.5,16.69
2012,Creighton,119.2,102.7,16.47
2012,California,111.3,94.9,16.37
2012,Purdue,116.2,99.9,16.25
2012,Cincinnati,109.5,93.5,16.03
2012,Texas,112.9,97.0,15.9
2012,Virginia,105.2,89.3,15.85
2012,St Mary's CA,114.3,98.8,15.48
2012,Murray St,108.5,93.2,15.34
2012,Long Beach St,111.7,96.4,15.27
2012,UNLV,109.2,94.2,14.97
2012,Connecticut,111.3,96.8,14.53
2012,Temple,113.3,98.9,14.49
2012,Stanford,106.7,92.4,14.36
2012,Harvard,108.8,94.4,14.34
2012,Notre Dame,110.9,96.7,14.22
2012,NC State,112.1,97.9,14.22
2012,West Virginia,111.4,97.9,13.56
2012,Drexel,109.9,96.4,13.53
2012,VA Commonwealth,106.9,93.5,13.45
2012,Miami FL,111.0,97.9,13.18
2012,South Florida,103.9,90.8,13.13
2012,MTSU,108.5,95.6,12.92
2012,BYU,106.3,93.5,12.79
2012,Arizona,107.6,94.9,12.77
2012,Minnesota,108.5,95.8,12.77
2012,Xavier,108.7,96.1,12.59
2012,Iona,115.5,103.2,12.26
2012,Seton Hall,106.7,94.6,12.19
2012,Washington,109.5,97.5,11.97
2012,Ohio,106.6,94.7,11.88
2012,UCLA,108.8,96.9,11.85
2012,Oregon,114.2,102.4,11.81
2012,St Bonaventure,110.6,98.9,11.78
2012,S Dakota St,113.7,102.1,11.62
2012,La Salle,107.3,95.8,11.5
2012,Tennessee,106.5,95.1,11.38
2012,Pittsburgh,113.4,102.0,11.34
2012,New Mexico St,109.3,98.1,11.22
2012,San Diego St,107.0,95.8,11.16
2012,St Joseph's PA,110.5,99.6,10.92
2012,Southern Miss,111.2,100.4,10.83
2012,Dayton,113.3,102.5,10.78
2012,Akron,108.3,97.7,10.66
2012,Davidson,112.0,101.4,10.65
2012,Northwestern,114.8,104.3,10.53
2012,Denver,110.9,100.5,10.41
2012,Massachusetts,106.2,96.3,9.83
2012,Northern Iowa,106.9,97.3,9.57
2012,Illinois,104.3,94.8,9.49
2012,Mississippi St,111.7,102.4,9.35
2012,Marshall,109.4,100.1,9.32
2012,Lehigh,108.6,99.3,9.29
2012,Cleveland St,105.5,96.3,9.22
2012,Colorado,104.8,95.9,8.89
2012,Clemson,105.5,96.8,8.65
2012,Virginia Tech,106.8,98.1,8.64
2012,Georgia St,102.1,93.5,8.57
2012,Villanova,109.2,100.7,8.5
2012,Missouri St,105.3,97.1,8.23
2012,Oregon St,111.0,102.7,8.22
2012,Colorado St,111.9,103.7,8.17
2012,Bucknell,107.4,99.3,8.11
2012,Wyoming,101.7,93.7,8.05
2012,Oral Roberts,111.8,103.7,8.04
2012,Buffalo,107.3,99.4,7.92
2012,Illinois St,109.3,101.5,7.79
2012,Tulsa,106.3,98.5,7.75
2012,Mississippi,104.7,96.9,7.75
2012,Mercer,105.1,97.4,7.71
2012,Oklahoma St,107.1,99.5,7.62
2012,LSU,101.8,94.5,7.34
2012,Washington St,109.7,102.4,7.33
2012,Princeton,107.8,100.5,7.26
2012,Iowa,111.6,104.4,7.15
2012,Wagner,104.8,97.6,7.14
2012,UCF,106.5,99.4,7.11
2012,Montana,103.7,96.9,6.76
2012,Oklahoma,105.4,98.8,6.64
2012,Nevada,105.9,99.4,6.52
2012,Santa Barbara,111.1,104.7,6.37
2012,Lamar,107.6,101.3,6.33
2012,Richmond,109.3,103.2,6.13
2012,George Mason,104.2,98.1,6.08
2012,Old Dominion,102.0,95.9,6.08
2012,Georgia,104.7,98.7,5.97
2012,Fairfield,100.6,95.0,5.66
2012,UNC Asheville,110.4,104.9,5.5
2012,Detroit,108.1,102.6,5.48
2012,Butler,99.7,94.4,5.31
2012,Kent,105.5,100.2,5.29
2012,Vermont,105.3,100.1,5.17
2012,Evansville,110.7,105.6,5.17
2012,Rutgers,102.0,96.9,5.14
2012,UT Arlington,105.4,100.3,5.1
2012,Texas A&M,101.4,96.4,5.07
2012,Robert Morris,105.9,100.9,4.96
2012,Duquesne,107.2,102.9,4.29
2012,Utah St,107.9,103.7,4.24
2012,Providence,110.1,106.0,4.09
2012,Arkansas,106.4,102.4,4.07
2012,Manhattan,103.3,99.4,3.91
2012,Loyola MD,103.9,100.0,3.91
2012,UAB,101.2,97.3,3.89
2012,Weber St,110.2,106.5,3.77
2012,Bowling Green,103.8,100.0,3.75
2012,Penn St,102.9,99.5,3.38
2012,Maryland,106.7,103.4,3.37
2012,East Carolina,104.6,101.4,3.23
2012,SC Upstate,103.1,99.9,3.22
2012,Indiana St,102.0,98.9,3.09
2012,Valparaiso,106.0,102.9,3.07
2012,Penn,104.0,101.1,2.88
2012,Loy Marymount,102.1,99.4,2.73
2012,Drake,101.1,98.5,2.63
2012,Stony Brook,103.5,100.9,2.6
2012,UTEP,102.0,99.4,2.55
2012,WI Milwaukee,100.6,98.3,2.3
2012,San Francisco,109.0,106.7,2.28
2012,ETSU,101.8,99.6,2.21
2012,Auburn,99.6,97.5,2.1
2012,Rice,100.9,99.0,1.85
2012,Oakland,114.4,112.7,1.72
2012,DePaul,108.5,106.9,1.69
2012,Charlotte,100.0,98.4,1.65
2012,Nebraska,103.4,101.7,1.62
2012,Quinnipiac,104.0,102.5,1.44
2012,Boise St,105.3,103.9,1.38
2012,SF Austin,97.3,96.0,1.29
2012,Idaho,106.6,105.3,1.29
2012,St John's,103.9,102.7,1.2
2012,Yale,101.2,100.1,1.09
2012,CS Fullerton,109.1,108.2,0.9
2012,Col Charleston,102.4,101.6,0.84
2012,TCU,106.3,105.6,0.76
2012,Long Island,108.7,107.9,0.75
2012,N Dakota St,106.0,105.4,0.69
2012,South Carolina,103.5,102.9,0.63
2012,Youngstown St,106.3,105.8,0.59
2012,Cal Poly SLO,104.4,103.9,0.49
2012,North Texas,100.7,100.3,0.41
2012,Tennessee St,101.1,101.0,0.12
2012,Delaware,103.4,103.4,-0.02
2012,W Michigan,105.7,105.8,-0.05
2012,G Washington,101.8,102.5,-0.68
2012,Charleston So,104.5,105.2,-0.71
2012,UT San Antonio,104.0,104.9,-0.81
2012,Georgia Tech,98.5,99.3,-0.86
2012,WI Green Bay,101.3,102.2,-0.88
2012,FL Gulf Coast,105.2,106.1,-0.88
2012,American Univ,101.3,102.2,-0.91
2012,W Illinois,97.1,98.4,-1.3
2012,Fresno St,101.4,102.8,-1.41
2012,Ark Little Rock,98.3,99.9,-1.56
2012,Boston Univ,100.0,101.6,-1.6
2012,Savannah St,95.2,96.9,-1.73
2012,Norfolk St,100.9,102.7,-1.82
2012,Columbia,101.1,103.0,-1.85
2012,Coastal Car,102.8,104.7,-1.91
2012,North Florida,103.1,105.1,-1.93
2012,Tennessee Tech,103.4,105.4,-2.07
2012,Air Force,100.0,102.2,-2.2
2012,Northeastern,100.5,102.7,-2.22
2012,Houston,105.6,107.9,-2.31
2012,Miami OH,102.4,105.1,-2.61
2012,Louisiana Tech,101.1,103.7,-2.62
2012,WKU,97.8,100.5,-2.67
2012,Arkansas St,102.6,105.3,-2.68
2012,Ball St,100.1,102.8,-2.69
2012,Tulane,97.9,100.6,-2.7
2012,Wofford,101.9,104.7,-2.75
2012,Morehead St,100.5,103.2,-2.75
2012,Albany NY,108.8,111.6,-2.8
2012,SMU,98.0,100.9,-2.92
2012,FL Atlantic,101.5,104.4,-2.99
2012,IUPUI,107.9,110.9,-3.04
2012,Jacksonville St,98.6,101.8,-3.24
2012,ULL,94.5,97.8,-3.27
2012,Portland St,108.0,111.4,-3.36
2012,Toledo,103.4,106.8,-3.41
2012,Cornell,98.1,101.6,-3.43
2012,E Washington,101.4,104.9,-3.49
2012,Austin Peay,102.5,106.0,-3.5
2012,South Alabama,101.1,104.6,-3.57
2012,Wake Forest,102.2,106.1,-3.85
2012,Lipscomb,101.0,104.9,-3.89
2012,Hawaii,103.3,107.3,-4.03
2012,Wright St,95.5,99.6,-4.06
2012,NC Central,97.7,101.8,-4.09
2012,Central Conn,99.7,103.8,-4.11
2012,St Francis NY,97.5,101.6,-4.11
2012,San Diego,102.0,106.3,-4.29
2012,Hofstra,99.0,103.5,-4.48
2012,USC,91.2,95.9,-4.69
2012,McNeese St,100.9,105.7,-4.75
2012,S Illinois,99.2,104.0,-4.79
2012,Rider,104.3,109.3,-4.96
2012,Holy Cross,99.0,104.0,-5.0
2012,Rhode Island,102.7,107.8,-5.13
2012,Seattle,98.7,104.0,-5.25
2012,Northwestern LA,97.3,102.7,-5.39
2012,Florida Intl,99.4,104.9,-5.45
2012,SE Missouri St,105.5,110.9,-5.46
